benchmark	pregrouper	scope	representation	aggregation	model_s	model_t	metric	statistic	missingness_policy	expected_observations	n_observations	n_prompts	observation_coverage	f_point	f_lo	f_hi
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4288	4288	0.8690717470612079	0.7936639170480969	0.7792915962298806	0.8083453856433173
race	sentence	system	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	871	871	0.17653019862180785	0.7891359083964071	0.7632203723969443	0.8153253709217402
race	sentence	system	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	3161	3161	0.6406566680178354	0.7849283259562675	0.7667824571866941	0.8025489800003635
race	sentence	system	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	1005	1005	0.20368869071747062	0.5362908835078795	0.4947144853116664	0.5823738499370431
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.0053921226368620605	0.004287995456352267	0.007174805741961015
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.04374203074575034	0.037564372353037376	0.05038906186325478
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.040355850271101314	0.035212047512981764	0.04606967188673287
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.006765433466519259	0.005233264151287695	0.00906367986244684
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	13508	4924	0.9125793811647075	0.028949040466277606	0.024293933117694396	0.034319793256555535
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9874	4915	0.6670720172949601	0.003699969238025868	0.0023581167260443487	0.006044720898757892
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7485	4302	0.5056749087961087	0.008977052320119463	0.005376883664756686	0.014361782894929329
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4144	2571	0.2799621672746926	0.0035951312106448294	0.002280495562164385	0.006520075931782143
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.00019592922256295056	0.00035161153035183856	0.005228459034084576
race	sentence	system	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	13308	4896	0.899067693554925	0.007756465021886565	0.0064582477266587725	0.00951585812428219
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.20261492973818515	0.18932886106555175	0.2168559795320541
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.29518745520169704	0.2799159156974947	0.31035826793119226
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.31729818649707214	0.29938180614566784	0.33580119177275963
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	13508	4924	0.9125793811647075	0.12904523771935134	0.1170244066013516	0.1424502072975273
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9874	4915	0.6670720172949601	0.0352662100400417	0.025120554667510484	0.04713304579653961
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7485	4302	0.5056749087961087	0.10419618339170876	0.0739729303483584	0.1357778374500915
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4144	2571	0.2799621672746926	0.020501847567037327	0.011147428318947047	0.03450544858415103
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.00362273109287238	0.0012010955411607877	0.014739522504964589
race	sentence	system	anchor_a	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	13308	4896	0.899067693554925	0.17530954292571144	0.1578441776834508	0.19249436721382113
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.33731774196861086	0.3220857645177102	0.35353822475699404
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.16318354769727664	0.14993105533298592	0.17675775840912056
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	13508	4924	0.9125793811647075	0.12743514994193123	0.11524096398082306	0.14121407002229458
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9874	4915	0.6670720172949601	0.1506576524988551	0.13380103291941994	0.16928545336727116
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7485	4302	0.5056749087961087	0.024564565510481674	0.016819024250959845	0.036472025235257347
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4144	2571	0.2799621672746926	0.030833728734401055	0.02009451836010106	0.04576088235729238
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.0007298570843956095	0.0004168811856460048	0.005367294228031043
race	sentence	system	anchor_a	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	13308	4896	0.899067693554925	0.08630301314987987	0.07639155981401087	0.09625440891741895
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	14802	4934	1.0	0.35615683304240486	0.34036294822292595	0.37168498721396065
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	13508	4924	0.9125793811647075	0.20820959772179284	0.19370039506603046	0.22269867303229163
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9874	4915	0.6670720172949601	0.011643926613587359	0.008452848132160524	0.016874924041868286
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7485	4302	0.5056749087961087	0.07823705601882701	0.059184493630935364	0.09845648171683678
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4144	2571	0.2799621672746926	0.025610346105767692	0.01620043005445411	0.03682773265595375
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.0022253403052829275	0.0008561339317815956	0.009546577514031788
race	sentence	system	anchor_a	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	13308	4896	0.899067693554925	0.12020085459667385	0.10817791961062197	0.13230749378142817
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	13508	4924	0.9125793811647075	0.16302999104735671	0.1495149533829692	0.17728215896743799
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9874	4915	0.6670720172949601	0.003927067243238944	0.0027376498433087427	0.006357172357749482
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7485	4302	0.5056749087961087	0.057356467628904284	0.04341359509793931	0.07563240337899095
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4144	2571	0.2799621672746926	0.00964241452508674	0.004236916625043375	0.018692889014203903
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.00034533853543591245	0.0004075413636505042	0.006549763010134069
race	sentence	system	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	13308	4896	0.899067693554925	0.18185622804071785	0.1634523577915936	0.20036103321150084
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	9855	4907	0.6657884069720308	0.04738686321514298	0.03887121493634629	0.05850676753006498
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7449	4295	0.5032428050263478	0.07327266031164972	0.05391872147763021	0.0955348267130452
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	4126	2565	0.2787461153898122	0.015947059195629054	0.009463116040140884	0.02509426698088961
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1350	776	0.09120389136603162	0.0011897350700330765	0.0008618859316627533	0.0066757183714072745
race	sentence	system	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	12509	4884	0.8450885015538441	0.10184353726395863	0.0903992026086623	0.11450740846962663
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	14802	7159	4283	0.48365085799216323	0.03973815931750166	0.02550537857711592	0.0583340178411565
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	3823	2542	0.25827590866099176	0.0007371097404861957	0.000307996321379424	0.004150935541762731
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1334	773	0.09012295635724903	0.002291601039125887	0.0009601579396917596	0.009931684027412789
race	sentence	system	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	9737	4876	0.6578165112822592	0.0013802722157782593	0.0005276672602926746	0.0036963951812309694
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	14802	3189	2217	0.21544385893798135	0.02734072580833158	0.014754479940257354	0.04592569892244485
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1221	731	0.08248885285772192	0.0026012693958273746	0.0007433694605376683	0.012573000834358592
race	sentence	system	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	7310	4263	0.493852182137549	0.028275366352702756	0.018014387641463323	0.0413492428457875
race	sentence	system	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	14802	1056	641	0.0713417105796514	0.004815619694155017	0.002085346511578279	0.01551172882472332
race	sentence	system	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	4044	2539	0.2732063234698014	0.008267690533315086	0.004807143940288008	0.014854727144385314
race	sentence	system	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr_rv	rv	pair_specific_complete_case	14802	1305	759	0.08816376165383057	0.0028504613751139402	0.0007527978305670816	0.01619636398623894
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.22211383678584154	0.20436032442698013	0.23965380491168428
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.27419436720765206	0.25383673172619475	0.29616900651001
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.20640747342162036	0.19075946456525278	0.2237341832613173
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.21629137233209278	0.1983703083781617	0.23627066561166296
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.24487029647302588	0.2260470250114713	0.263844564655716
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.2089262016693374	0.19287275116976846	0.22757824391183712
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.18935158124999918	0.17360209794374107	0.20853154283193756
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.18003991137235337	0.159748666021104	0.20272850568584477
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.10513408613654937	0.08083261022673192	0.13609724798471548
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.21233326410450068	0.1957257964628648	0.22960520637146456
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6539272824838503	0.6380043484305035	0.6692818957418305
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.7525622885238831	0.7353707771742372	0.7673486223251169
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.7545699416938713	0.739940224849706	0.7701018376175721
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.7284045479901503	0.7128191779340023	0.7428853945437864
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.7264147882237296	0.709274160418541	0.7438027470533143
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.7030743644475232	0.6838937737941919	0.7228191056218736
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.6595917121086599	0.6331107699425165	0.683696299344071
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.41615756810209836	0.3675725222693895	0.4592061620803106
race	sentence	user	anchor_a	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.7051851371484	0.6884979679378744	0.7211404320735438
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6801435890858181	0.665658912641264	0.6945771500515603
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.6916819013975329	0.6759766292739783	0.7071223054153788
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.7579277174967276	0.7446000762094821	0.7710462463995542
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.6970726353180234	0.6813621853594557	0.7125692003486929
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.6324344388213915	0.6156177312500453	0.6491897687814601
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.6248695114265125	0.6031881616715445	0.6447198271461287
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.37609316296351725	0.3337958449061992	0.4228282558312269
race	sentence	user	anchor_a	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.6665381693715683	0.6489432873683882	0.6804119252355889
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4934	4934	1.0	0.8580785362391026	0.8472459963154384	0.8682638000748842
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.8054868838766437	0.7942640276921592	0.8166239014371423
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.8176779875896838	0.8047699660957428	0.8301452053317985
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.7938995773799643	0.7790284952325208	0.808681855184718
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.768165030483607	0.7505883288186045	0.7860366141976575
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.5547231367094532	0.5176896573903855	0.5992338771402279
race	sentence	user	anchor_a	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.8036208865754458	0.7897550194382529	0.8156850983277637
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4926	4926	0.9983785974868261	0.8682352971943804	0.8604843692783551	0.8761220267435071
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4917	4917	0.9965545196595055	0.8837400041287432	0.8746505885816815	0.8930534462559636
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4321	4321	0.8757600324280502	0.8489419124485543	0.8366390330308521	0.8604526879304278
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3191	3191	0.6467369274422375	0.8567180952028571	0.8449691653999342	0.868017035922341
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6530202146464441	0.6166293114001945	0.6909771617775431
race	sentence	user	anchor_a	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4897	4897	0.9925010133765707	0.8438099610197439	0.8325788154110203	0.8542039730796712
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4911	4911	0.9953384677746251	0.9382983958924862	0.9351892069498016	0.9415107201691706
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4316	4316	0.8747466558573166	0.8198598868697801	0.8099329466790157	0.8295184322770113
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3185	3185	0.6455208755573572	0.8172527502298608	0.8057615046444354	0.8281879366565413
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1020	1020	0.20672882042967167	0.6241114060561709	0.5923993281606192	0.659019629053673
race	sentence	user	anchor_a	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4889	4889	0.9908796108633968	0.8380542168975329	0.8294730422075547	0.8470294666023144
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred_rv	rv	pair_specific_complete_case	4934	4309	4309	0.8733279286582895	0.8493663213199882	0.8356050335936905	0.8620581158131282
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	3183	3183	0.6451155249290637	0.8455243155569591	0.8318936776531046	0.8581983192132879
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	1021	1021	0.20693149574381842	0.6127689559135646	0.5750936639656089	0.6554794534448948
race	sentence	user	anchor_a	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4880	4880	0.9890555330360762	0.8335943195589938	0.8210896829346046	0.8457623437119504
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_pred_rv	rv	pair_specific_complete_case	4934	2822	2822	0.5719497365220916	0.8197308197022078	0.8017799963923149	0.8356606992005965
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	973	973	0.19720308066477504	0.605303430446119	0.5619958508762923	0.6450526757107653
race	sentence	user	anchor_a	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	4288	4288	0.8690717470612079	0.7936639170480969	0.7792915962298806	0.8083453856433173
race	sentence	user	anchor_a	row_pooled	gpt-4o	gpt-4-1	F_pred_rv	rv	pair_specific_complete_case	4934	871	871	0.17653019862180785	0.7891359083964071	0.7632203723969443	0.8153253709217402
race	sentence	user	anchor_a	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	3161	3161	0.6406566680178354	0.7849283259562675	0.7667824571866941	0.8025489800003635
race	sentence	user	anchor_a	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_pred_rv	rv	pair_specific_complete_case	4934	1005	1005	0.20368869071747062	0.5362908835078795	0.4947144853116664	0.5823738499370431
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.058644206025460985	0.05478001008758351	0.06276412957996434
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.0979399389991899	0.0929456641242994	0.10408196106106071
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.06951533284309716	0.0652285037361717	0.07435404545686895
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130742	4934	1.0	0.047960721996913494	0.04409807970474621	0.05202206129766025
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	130273	4926	0.9964127824264583	0.06628607692684245	0.06145276009934329	0.07151861095508438
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	129763	4917	0.9925119701396644	0.0607016270536572	0.05677446662715691	0.06522192644528109
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attr_rv	rv	pair_specific_complete_case	130742	110004	4321	0.8413822643068027	0.03719818924412737	0.03424182923927813	0.040490975064769195
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attr_rv	rv	pair_specific_complete_case	130742	72614	3191	0.5553991831240153	0.04376945449778242	0.03948798671702399	0.04878590827800178
race	sentence	user	anchor_a	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attr_rv	rv	pair_specific_complete_case	130742	23340	1021	0.1785195270073886	0.03453019278505576	0.028104419164414148	0.04216115535467179
